UserId|UserName|state|age|gender|PlanName|PlanData(MB)|PlanAmount($)|AvgData
1437|Julianne|ND|44|M|Small|1024|30|1839
1438|Julia|MN|18|F|Small|1024|30|1768
1439|Idette|MA|45|M|Small|1024|30|1042
1440|Else|PA|30|M|Small|1024|30|1391
1441|Glen|KS|29|F|Small|1024|30|1653
1442|Diandra|AZ|40|M|Small|1024|30|1603
1443|Doreen|HI|23|M|Small|1024|30|1739
1444|Karoly|ND|21|M|Small|1024|30|1848
1445|Guillema|WY|49|M|Small|1024|30|1795
1446|Hedda|IN|35|M|Small|1024|30|1200
1447|Hollie|NJ|46|F|Small|1024|30|1713
1448|Gerrilee|KY|22|M|Small|1024|30|1770
1449|Jillayne|VT|15|F|Small|1024|30|1666
1450|Flor|HI|25|F|Small|1024|30|1315
1451|Ingeberg|NM|20|M|Small|1024|30|1974
1452|Goldy|NE|18|F|Small|1024|30|1174
1453|Kip|NM|28|F|Small|1024|30|1093
1454|Ibbie|MT|27|F|Small|1024|30|1355
1455|Ginny|MT|44|F|Small|1024|30|1207
1456|Jacenta|WI|51|F|Small|1024|30|1481
1457|Evangeline|AZ|51|F|Small|1024|30|1685
1458|Leslie|MS|32|F|Small|1024|30|1288
1459|Lanae|IL|33|M|Small|1024|30|1976
1460|Datha|NJ|20|F|Small|1024|30|1146
1461|Kimmi|WA|34|M|Small|1024|30|1935
1462|Davita|WV|42|M|Small|1024|30|1416
1463|Gwyneth|OR|35|M|Small|1024|30|1934
1464|Kathye|SD|28|M|Small|1024|30|1201
1465|Debra|CO|28|F|Small|1024|30|1518
1466|Eadie|CA|29|F|Small|1024|30|1189
1467|Lonna|TX|55|M|Small|1024|30|1690
1468|Fredra|NM|36|M|Small|1024|30|1663
1469|Lorain|UT|26|F|Small|1024|30|1857
1470|Dorolice|SC|19|M|Small|1024|30|1205
1471|Emma|IA|55|F|Small|1024|30|1113
1472|Jsandye|NM|56|F|Small|1024|30|1794
1473|Linea|NM|16|F|Small|1024|30|1464
1474|Jeniece|TN|58|F|Small|1024|30|1593
1475|Edna|KY|24|F|Small|1024|30|1247
1476|Elianore|TX|46|F|Small|1024|30|1406
1477|Galina|WY|54|M|Small|1024|30|1997
1478|Joni|WV|22|M|Small|1024|30|2020
1479|Karel|OH|43|M|Small|1024|30|1737
1480|Gabrielle|SD|28|M|Small|1024|30|1240
1481|Farica|TN|35|F|Small|1024|30|1050
1482|Lena|CA|27|F|Small|1024|30|1962
1483|Kristal|VA|24|M|Small|1024|30|1439
1484|Liz|OR|44|M|Small|1024|30|1811
1485|Johnath|ND|39|F|Small|1024|30|1884
1486|Harriott|OH|53|F|Small|1024|30|1920
1487|Gayle|NV|39|F|Small|1024|30|1124
1488|Imogen|NE|59|M|Small|1024|30|1094
1489|Janeen|ND|44|M|Small|1024|30|1179
1490|Kissie|MO|22|F|Small|1024|30|1794
1491|Jennifer|FL|27|M|Small|1024|30|1596
1492|Jenine|IN|50|M|Small|1024|30|1598
1493|Elsi|IL|31|F|Small|1024|30|1602
1494|Ezmeralda|ME|46|M|Small|1024|30|1931
1495|Gray|PA|27|F|Small|1024|30|1230
1496|Louella|AK|17|F|Small|1024|30|1059
1497|Lucia|NE|55|M|Small|1024|30|1297
1498|Ellynn|IN|21|F|Small|1024|30|1529
1499|Ethelin|PA|57|F|Small|1024|30|1920
1500|Freda|KY|15|F|Small|1024|30|1930
1501|Gussy|SC|50|M|Small|1024|30|1365
1502|Lavinie|VT|30|M|Small|1024|30|1620
1503|Jannel|HI|26|M|Small|1024|30|1619
1504|Josey|KY|23|M|Small|1024|30|1413
1505|Lurleen|ID|49|F|Small|1024|30|1681
1506|Jsandye|SD|36|M|Small|1024|30|1918
1507|Joleen|AL|20|F|Small|1024|30|1637
1508|Elwira|OR|53|F|Small|1024|30|1435
1509|Filia|WA|57|M|Small|1024|30|1957
1510|Deanne|MO|56|M|Small|1024|30|1234
1511|Lydie|CT|43|F|Small|1024|30|1938
1512|Ema|AK|56|M|Small|1024|30|1695
1513|Devina|MA|26|M|Small|1024|30|1973
1514|Jammie|CA|42|M|Small|1024|30|1418
1515|Lizette|MO|30|F|Small|1024|30|1105
1516|Denny|IA|32|F|Small|1024|30|1654
1517|Elsbeth|VT|26|F|Small|1024|30|1922
1518|Inga|MD|40|F|Small|1024|30|1431
1519|Elinore|SD|34|M|Small|1024|30|1371
1520|Leonora|ND|42|M|Small|1024|30|1380
1521|Lisabeth|UT|37|F|Small|1024|30|1289
1522|Ilka|RI|44|M|Small|1024|30|1882
1523|Lian|NY|57|F|Small|1024|30|1500
1524|Ella|FL|32|M|Small|1024|30|1436
1525|Elke|MT|54|M|Small|1024|30|1242
1526|Ebba|AZ|22|F|Small|1024|30|1217
1527|Gertrudis|OH|58|F|Small|1024|30|1722
1528|Flossy|MD|33|F|Small|1024|30|1394
1529|Katherina|OR|19|F|Small|1024|30|1527
1530|Ivy|TX|43|F|Small|1024|30|1188
1531|Karmen|IN|22|M|Small|1024|30|1198
1532|Goldie|AL|36|F|Small|1024|30|1145
1533|Hedi|NJ|16|M|Small|1024|30|1493
1534|Erena|ND|30|M|Small|1024|30|1175
1535|Kipp|PA|50|M|Small|1024|30|1694
1536|Hannah|MA|58|F|Small|1024|30|1707
1537|Felicle|MA|35|M|Small|1024|30|1494
1538|Dorena|MT|56|M|Small|1024|30|1297
1539|Florina|VT|49|M|Small|1024|30|1936
1540|Edithe|OH|51|M|Small|1024|30|1298
1541|Lela|MT|38|F|Small|1024|30|1394
1542|Lottie|MO|18|M|Small|1024|30|1757
1543|Lynde|AZ|57|F|Small|1024|30|1872
1544|Devan|CT|39|F|Small|1024|30|1390
1545|Kali|OR|54|F|Small|1024|30|1877
1546|Letti|WI|28|M|Small|1024|30|1540
1547|Kathy|NM|37|M|Small|1024|30|1829
1548|Kelcy|VT|55|M|Small|1024|30|1520
1549|Jennifer|MN|39|F|Small|1024|30|1300
1550|Faina|WV|51|F|Small|1024|30|1875
1551|Dasie|DE|59|M|Small|1024|30|1600
1552|Edith|NY|44|F|Small|1024|30|1496
1553|Lydia|GA|54|F|Small|1024|30|2009
1554|Gisela|NE|45|M|Small|1024|30|1084
1555|Eleonore|ID|34|M|Small|1024|30|1790
1556|Evie|FL|21|F|Small|1024|30|1605
1557|Lonna|FL|43|M|Small|1024|30|1524
1558|Jenn|NM|33|F|Small|1024|30|1677
1559|Dynah|ID|22|F|Small|1024|30|1525
1560|Golda|NH|45|F|Small|1024|30|1917
1561|Karlotta|IL|43|F|Small|1024|30|1705
1562|Keriann|OK|44|M|Small|1024|30|1332
1563|Lory|MO|18|M|Small|1024|30|1544
1564|Kyla|NH|38|M|Small|1024|30|1390
1565|Ketty|CT|59|F|Small|1024|30|1967
1566|Lisette|AR|50|F|Small|1024|30|1368
1567|Kacy|MO|32|F|Small|1024|30|1884
1568|Junie|NE|16|F|Small|1024|30|1748
1569|Lesya|WV|18|M|Small|1024|30|1705
1570|Johnna|DE|59|M|Small|1024|30|1698
1571|Latia|AZ|28|M|Small|1024|30|1111
1572|Jeni|IN|19|F|Small|1024|30|1771
1573|Kamila|WA|50|M|Small|1024|30|1642
1574|Helena|CO|31|M|Small|1024|30|1858
1575|Fleurette|NE|51|F|Small|1024|30|1496
1576|Kristy|AZ|41|F|Small|1024|30|1299
1577|Ketti|AR|43|M|Small|1024|30|1519
1578|Joellyn|GA|58|F|Small|1024|30|1268
1579|Gretal|MI|30|F|Small|1024|30|2045
1580|Lottie|FL|17|F|Small|1024|30|1217
1581|Jackie|RI|45|M|Small|1024|30|1385
1582|Francine|ID|42|F|Small|1024|30|1288
1583|Jacenta|OH|25|M|Small|1024|30|1989
1584|Joby|IA|42|F|Small|1024|30|2001
1585|Faunie|CT|48|M|Small|1024|30|1426
1586|Leisha|GA|53|F|Small|1024|30|1522
1587|Jorry|WY|50|F|Small|1024|30|1760
1588|Daria|MD|29|F|Small|1024|30|1191
1589|Goldia|NJ|15|M|Small|1024|30|1732
1590|Kassey|GA|57|M|Small|1024|30|1392
1591|Junina|NV|39|F|Small|1024|30|1956
1592|Glynis|AK|41|F|Small|1024|30|1508
1593|Ealasaid|MD|57|M|Small|1024|30|1629
1594|Jacklin|VT|39|F|Small|1024|30|1981
1595|Ester|WI|49|M|Small|1024|30|1578
1596|Kaela|CT|31|M|Small|1024|30|1693
1597|Julia|IL|51|M|Small|1024|30|1836
1598|Dorita|MS|57|F|Small|1024|30|1339
1599|Lotte|SD|31|M|Small|1024|30|1049
1600|De|NC|39|F|Small|1024|30|1169
1601|Tori|NC|25|M|Medium|3072|45|934
1602|Staci|SC|22|M|Medium|3072|45|1164
1603|Nani|NC|23|M|Medium|3072|45|2560
1604|Vanda|NH|42|F|Medium|3072|45|1819
1605|Mariette|WA|49|M|Medium|3072|45|2980
1606|Petronia|NJ|32|M|Medium|3072|45|1900
1607|Marcelline|NJ|41|M|Medium|3072|45|2596
1608|Maggy|AL|47|M|Medium|3072|45|815
1609|Nessa|IA|44|F|Medium|3072|45|707
1610|Nessy|NY|18|F|Medium|3072|45|968
1611|Pooh|AK|54|M|Medium|3072|45|775
1612|Vida|VT|53|M|Medium|3072|45|2311
1613|Marybelle|MA|52|F|Medium|3072|45|1027
1614|Sidonia|AZ|57|M|Medium|3072|45|2484
1615|Valera|TX|33|F|Medium|3072|45|1061
1616|Teresita|IA|24|M|Medium|3072|45|2217
1617|Thea|MT|51|M|Medium|3072|45|806
1618|Mahalia|OK|28|M|Medium|3072|45|2810
1619|Maxi|DE|41|F|Medium|3072|45|2923
1620|Victoria|MN|54|M|Medium|3072|45|1430
1621|Morganica|OH|42|F|Medium|3072|45|1246
1622|Sada|NM|26|M|Medium|3072|45|1257
1623|Sarita|ND|37|M|Medium|3072|45|2769
1624|Sarette|NJ|43|F|Medium|3072|45|949
1625|Zia|PA|48|F|Medium|3072|45|2120
1626|Starr|IL|55|F|Medium|3072|45|1277
1627|Nollie|MA|51|M|Medium|3072|45|1599
1628|Marya|VT|59|F|Medium|3072|45|1769
1629|Pepita|MN|23|F|Medium|3072|45|1297
1630|Rania|ND|19|F|Medium|3072|45|1414
1631|Nickie|TN|21|M|Medium|3072|45|1454
1632|Rena|WV|15|M|Medium|3072|45|1900
1633|Nonah|OK|41|F|Medium|3072|45|2842
1634|Michaeline|UT|35|M|Medium|3072|45|2461
1635|Stacee|NJ|44|M|Medium|3072|45|2346
1636|Rois|NH|50|M|Medium|3072|45|961
1637|Margareta|DE|26|M|Medium|3072|45|2919
1638|Rhodie|IN|38|F|Medium|3072|45|2807
1639|Mellicent|VT|49|M|Medium|3072|45|929
1640|Siouxie|TX|29|M|Medium|3072|45|800
1641|Samantha|HI|15|F|Medium|3072|45|2083
1642|Sosanna|FL|55|F|Medium|3072|45|2560
1643|Viva|FL|46|M|Medium|3072|45|1743
1644|Meryl|MN|26|F|Medium|3072|45|1596
1645|Vivyan|LA|48|M|Medium|3072|45|2032
1646|Tomi|TN|24|M|Medium|3072|45|3047
1647|Sibbie|IL|48|M|Medium|3072|45|1901
1648|Tonya|CT|31|F|Medium|3072|45|1168
1649|Noni|MD|57|F|Medium|3072|45|2985
1650|Mab|GA|45|F|Medium|3072|45|2862
1651|Moreen|NM|32|F|Medium|3072|45|961
1652|Myriam|MS|51|M|Medium|3072|45|2464
1653|Venita|WV|48|F|Medium|3072|45|877
1654|Shayne|MI|34|F|Medium|3072|45|2112
1655|Marguerite|CA|36|F|Medium|3072|45|755
1656|Roobbie|MA|51|M|Medium|3072|45|2009
1657|Sharlene|CT|25|M|Medium|3072|45|2434
1658|Marilin|UT|18|M|Medium|3072|45|1254
1659|Olivia|KS|16|M|Medium|3072|45|1415
1660|Pandora|NY|30|F|Medium|3072|45|1368
1661|Rowena|PA|20|M|Medium|3072|45|2679
1662|Meara|CO|45|F|Medium|3072|45|2047
1663|Trude|NC|41|F|Medium|3072|45|870
1664|Sydel|OR|38|F|Medium|3072|45|654
1665|Teddie|LA|28|M|Medium|3072|45|1218
1666|Talia|AZ|36|M|Medium|3072|45|2213
1667|Violante|AZ|59|F|Medium|3072|45|3028
1668|Vi|AK|52|M|Medium|3072|45|2055
1669|Yoko|HI|36|F|Medium|3072|45|1584
1670|Siouxie|OR|27|F|Medium|3072|45|1994
1671|Sheilah|CO|37|F|Medium|3072|45|1865
1672|Minnie|MN|50|M|Medium|3072|45|818
1673|Marisa|NY|27|F|Medium|3072|45|2244
1674|Tessy|ND|43|F|Medium|3072|45|1091
1675|Stevena|VT|20|M|Medium|3072|45|710
1676|Ruthann|VT|48|F|Medium|3072|45|1919
1677|Malissia|SC|40|F|Medium|3072|45|3004
1678|Terza|NV|22|M|Medium|3072|45|2473
1679|Rachele|ID|45|M|Medium|3072|45|1820
1680|Nixie|WA|37|F|Medium|3072|45|2045
1681|Mallory|CA|37|F|Medium|3072|45|2623
1682|Tanhya|WY|24|F|Medium|3072|45|2848
1683|Nonnah|OH|53|F|Medium|3072|45|714
1684|Nessi|CA|34|F|Medium|3072|45|2712
1685|Mona|MO|24|M|Medium|3072|45|2388
1686|Rhonda|HI|51|F|Medium|3072|45|2312
1687|Shayne|ME|53|M|Medium|3072|45|1812
1688|Winnah|IA|51|M|Medium|3072|45|1109
1689|Tiffany|KY|31|F|Medium|3072|45|1627
1690|Tally|ME|17|M|Medium|3072|45|1060
1691|Morgen|MO|37|M|Medium|3072|45|1439
1692|Ronalda|UT|36|M|Medium|3072|45|1373
1693|Rosemarie|FL|34|M|Medium|3072|45|1231
1694|Yasmin|TN|37|M|Medium|3072|45|811
1695|Mae|IN|33|F|Medium|3072|45|713
1696|Vicky|CT|45|F|Medium|3072|45|2943
1697|Maxy|FL|38|F|Medium|3072|45|1691
1698|Melisandra|UT|51|M|Medium|3072|45|2909
1699|Maribel|SD|51|F|Medium|3072|45|2150
1700|Shantee|VA|26|M|Medium|3072|45|1694
1701|Viviene|UT|55|M|Medium|3072|45|998
1702|Zorah|CA|46|M|Medium|3072|45|1656
1703|Pen|HI|53|M|Medium|3072|45|1005
1704|Patti|NC|51|F|Medium|3072|45|813
1705|Marjy|AK|36|M|Medium|3072|45|3036
1706|Michal|MN|45|M|Medium|3072|45|1554
1707|Zsa Zsa|UT|32|M|Medium|3072|45|687
1708|Naomi|IN|27|M|Medium|3072|45|1701
1709|Marianne|FL|50|F|Medium|3072|45|1893
1710|Ursula|WI|47|F|Medium|3072|45|1168
1711|Zorana|CO|40|M|Medium|3072|45|1441
1712|Verina|MD|45|M|Medium|3072|45|2920
1713|Robinette|MA|38|F|Medium|3072|45|1661
1714|Ronica|TN|44|M|Medium|3072|45|2727
1715|Masha|ME|29|M|Medium|3072|45|3039
1716|Wenda|ID|53|F|Medium|3072|45|913
1717|Mirabel|OR|19|F|Medium|3072|45|1563
1718|Vanessa|IA|22|F|Medium|3072|45|921
1719|Vanna|NJ|17|F|Medium|3072|45|2824
1720|Shawna|NC|21|M|Medium|3072|45|2989
1721|Marcelle|KS|45|F|Medium|3072|45|836
1722|Saudra|RI|29|M|Medium|3072|45|1581
1723|Shaylynn|NV|58|M|Medium|3072|45|2356
1724|Terza|KY|39|M|Medium|3072|45|1921
1725|Mona|ND|50|F|Medium|3072|45|2984
1726|Rona|KY|50|M|Medium|3072|45|1433
1727|Neala|CA|44|F|Medium|3072|45|780
1728|Vilhelmina|AZ|31|F|Medium|3072|45|2466
1729|Marni|WI|56|M|Medium|3072|45|1729
1730|Nonna|NM|56|F|Medium|3072|45|869
1731|Nita|CA|54|F|Medium|3072|45|2383
1732|Paige|NE|47|F|Medium|3072|45|1935
1733|Nelie|WY|58|F|Medium|3072|45|855
1734|Row|VT|25|M|Medium|3072|45|2565
1735|Susannah|WV|44|F|Medium|3072|45|1645
1736|Nadya|OR|28|M|Medium|3072|45|2140
1737|Vivian|MA|57|M|Medium|3072|45|3038
1738|Michal|HI|58|M|Medium|3072|45|2249
1739|Orel|KY|42|M|Medium|3072|45|1726
1740|Martie|WY|15|M|Medium|3072|45|2752
1741|Portia|MD|52|M|Medium|3072|45|1473
1742|Ophelie|MI|31|M|Medium|3072|45|1713
1743|Sharity|ID|25|M|Medium|3072|45|2109
1744|Veda|AK|47|F|Medium|3072|45|2778
1745|Olivette|WA|24|M|Medium|3072|45|1636
1746|Peri|LA|28|M|Medium|3072|45|1345
1747|Nalani|OR|56|F|Medium|3072|45|1044
1748|Romola|NH|55|F|Medium|3072|45|2119
1749|Tallia|TX|46|F|Medium|3072|45|661
1750|Meghann|CA|35|F|Medium|3072|45|1977
1751|Marie-Ann|IA|18|F|Medium|3072|45|1859
1752|Robbyn|FL|33|F|Medium|3072|45|2869
1753|Magdaia|DE|28|F|Medium|3072|45|1041
1754|Vivianna|KS|41|F|Medium|3072|45|791
1755|Nickie|CT|50|M|Medium|3072|45|916
1756|Rikki|HI|43|M|Medium|3072|45|1245
1757|Nicoline|VT|38|F|Medium|3072|45|1140
1758|Zilvia|NC|32|M|Medium|3072|45|2179
1759|Ollie|DE|27|M|Medium|3072|45|2052
1760|Sari|NV|47|M|Medium|3072|45|832
1761|Tove|MO|36|F|Medium|3072|45|1198
1762|Willi|MO|49|M|Medium|3072|45|3016
1763|Nichole|NV|15|M|Medium|3072|45|2078
1764|Matelda|NM|49|F|Medium|3072|45|1063
1765|Nannie|VA|36|M|Medium|3072|45|2314
1766|Mei|UT|50|F|Medium|3072|45|1828
1767|Wylma|MS|24|M|Medium|3072|45|1602
1768|Tillie|MA|52|M|Medium|3072|45|1256
1769|Reggie|UT|59|M|Medium|3072|45|1404
1770|Tiffani|DE|54|M|Medium|3072|45|1719
1771|Mabel|SC|58|M|Medium|3072|45|2560
1772|Waly|AK|20|M|Medium|3072|45|803
1773|Marielle|OK|16|F|Medium|3072|45|677
1774|Tomasina|LA|44|F|Medium|3072|45|2491
1775|Stacie|SC|35|F|Medium|3072|45|2280
1776|Pauletta|WA|29|M|Medium|3072|45|2741
1777|Lynnell|WY|31|M|Medium|3072|45|1803
1778|Melissa|MT|57|F|Medium|3072|45|1750
1779|Teresina|IA|51|M|Medium|3072|45|1044
1780|Tawsha|TX|18|M|Medium|3072|45|1786
1781|Ranna|MO|54|F|Medium|3072|45|2382
1782|Minnaminnie|KY|34|F|Medium|3072|45|1571
1783|Maddi|OK|18|M|Medium|3072|45|788
1784|Maritsa|KY|47|M|Medium|3072|45|2677
1785|Nicky|MD|20|F|Medium|3072|45|2975
1786|Phylis|WI|25|M|Medium|3072|45|2782
1787|Rory|TX|22|F|Medium|3072|45|1578
1788|Rhianna|CO|47|F|Medium|3072|45|1251
1789|Torey|CA|31|M|Medium|3072|45|1715
1790|Marieann|GA|44|M|Medium|3072|45|803
1791|Rachael|CT|43|M|Medium|3072|45|1006
1792|Marielle|MD|29|F|Medium|3072|45|1309
1793|Moyra|CA|18|F|Medium|3072|45|2652
1794|Megen|NV|38|F|Medium|3072|45|1970
1795|Zelma|NM|21|M|Medium|3072|45|3043
1796|Mireille|AL|57|M|Medium|3072|45|2767
1797|Mollie|KS|17|M|Medium|3072|45|1660
1798|Peri|ID|53|M|Medium|3072|45|1365
1799|Maryl|RI|16|M|Medium|3072|45|3043
1800|Suzanne|AL|45|M|Medium|3072|45|1331
1801|Rodie|ND|55|F|Medium|3072|45|830
1802|Traci|WY|34|M|Medium|3072|45|2855
1803|Margarita|MI|25|F|Medium|3072|45|707
1804|Wilone|AZ|49|M|Medium|3072|45|1627
1805|Vivian|ND|19|M|Medium|3072|45|1649
1806|Micki|NJ|52|M|Medium|3072|45|1214
1807|Mina|LA|42|F|Medium|3072|45|1453
1808|Rosemonde|MA|33|M|Medium|3072|45|2014
1809|Phaidra|SD|39|F|Medium|3072|45|1200
1810|Sibella|NV|24|M|Medium|3072|45|726
1811|Sondra|ID|32|F|Medium|3072|45|1506
1812|Trula|NJ|34|M|Medium|3072|45|2743
1813|Myrtle|DE|25|M|Medium|3072|45|2313
1814|Sophronia|TN|33|M|Medium|3072|45|1745
1815|Ronni|NM|39|F|Medium|3072|45|2997
1816|Marya|CT|41|M|Medium|3072|45|2384
1817|Sharron|ME|39|M|Medium|3072|45|1904
1818|Zarah|WV|44|M|Medium|3072|45|1777
1819|Zenia|WY|24|M|Medium|3072|45|1354
1820|Nadia|NH|35|F|Medium|3072|45|1873
1821|Trudi|DE|47|F|Medium|3072|45|1818
1822|Mariquilla|OH|45|F|Medium|3072|45|1197
1823|Stephine|WY|23|F|Medium|3072|45|1144
1824|Venus|NM|17|F|Medium|3072|45|2348
1825|Taffy|FL|57|M|Medium|3072|45|1770
1826|Roseann|MA|23|M|Medium|3072|45|2333
1827|Ronnica|ND|49|F|Medium|3072|45|2712
1828|Rhody|NC|46|F|Medium|3072|45|1671
1829|Natka|IA|46|M|Medium|3072|45|2409
1830|Zia|SD|46|M|Medium|3072|45|1600
1831|Sharla|NE|55|M|Medium|3072|45|2436
1832|Sibeal|HI|46|M|Medium|3072|45|2870
1833|Shelli|MO|26|M|Medium|3072|45|2288
1834|Maria|IL|34|F|Medium|3072|45|2318
1835|Moina|VA|30|M|Medium|3072|45|1626
1836|Rayshell|MS|46|M|Medium|3072|45|1794
1837|Sybyl|OR|16|M|Medium|3072|45|742
1838|Madeline|RI|43|M|Medium|3072|45|1026
1839|Nelle|WV|30|F|Medium|3072|45|2450
1840|Teriann|AK|33|F|Medium|3072|45|2222
1841|Sunshine|ME|17|M|Medium|3072|45|1006
1842|Suki|FL|49|F|Medium|3072|45|1257
1843|Min|MT|33|F|Medium|3072|45|1029
1844|Wini|MN|24|M|Medium|3072|45|2241
1845|Netta|NM|34|M|Medium|3072|45|1577
1846|Nari|NH|41|M|Medium|3072|45|2103
1847|Pris|AZ|20|F|Medium|3072|45|2406
1848|Page|ND|40|F|Medium|3072|45|1358
1849|Toni|AL|55|F|Medium|3072|45|2909
1850|Tasia|NV|34|F|Medium|3072|45|2551
1851|Nolana|TN|23|F|Medium|3072|45|1457
1852|Marysa|WA|39|M|Medium|3072|45|2725
1853|Melessa|NJ|31|M|Medium|3072|45|2581
1854|Melinde|MD|49|M|Medium|3072|45|2500
1855|Nanette|VT|29|F|Medium|3072|45|2616
1856|Nerta|OK|45|F|Medium|3072|45|2087
1857|Stephi|DE|58|F|Medium|3072|45|1270
1858|Seana|UT|24|M|Medium|3072|45|2076
1859|Quinta|CT|36|M|Medium|3072|45|950
1860|Monah|NC|50|F|Medium|3072|45|2495
1861|Pandora|SC|26|F|Medium|3072|45|1865
1862|Prudence|MO|25|M|Medium|3072|45|705
1863|Phelia|IL|59|M|Medium|3072|45|939
1864|Mae|NY|48|F|Medium|3072|45|1053
1865|Neille|FL|34|F|Medium|3072|45|1383
1866|Meg|MD|28|F|Medium|3072|45|2009
1867|Sharron|VA|47|F|Medium|3072|45|1121
1868|Wanids|VT|19|M|Medium|3072|45|2587
1869|Marylin|NY|20|M|Medium|3072|45|1020
1870|Mignonne|DE|59|F|Medium|3072|45|888
1871|Sandye|VA|56|F|Medium|3072|45|1759
1872|Minda|LA|45|F|Medium|3072|45|1483
1873|Marchelle|HI|34|F|Medium|3072|45|1528
1874|Rivalee|MT|23|M|Medium|3072|45|1080
1875|Matty|NE|43|M|Medium|3072|45|730
1876|Shelli|AZ|21|M|Medium|3072|45|867
1877|Madelaine|MA|32|F|Medium|3072|45|2937
1878|Susanne|WY|57|M|Medium|3072|45|3001
1879|Rozella|HI|39|F|Medium|3072|45|2450
1880|Viviana|HI|41|F|Medium|3072|45|2170
1881|Sibby|WV|46|F|Medium|3072|45|2967
1882|Mariette|IA|53|F|Medium|3072|45|2538
1883|Melesa|HI|25|M|Medium|3072|45|1443
1884|Shari|TN|46|F|Medium|3072|45|2131
1885|Robyn|NH|52|M|Medium|3072|45|2077
1886|Vivien|WI|53|M|Medium|3072|45|903
1887|Randi|MS|25|F|Medium|3072|45|1605
1888|Marcile|OH|44|F|Medium|3072|45|2720
1889|Rahal|CT|23|F|Medium|3072|45|2594
1890|Orsola|WI|19|M|Medium|3072|45|864
1891|Marlane|MT|59|M|Medium|3072|45|867
1892|Marta|CO|32|M|Medium|3072|45|711
1893|Marris|MI|39|F|Medium|3072|45|1384
1894|Sib|WI|34|M|Medium|3072|45|1301
1895|Wilone|FL|57|F|Medium|3072|45|995
1896|Pauli|MD|27|F|Medium|3072|45|1137
1897|Winni|VT|33|M|Medium|3072|45|3068
1898|Ynes|MO|55|F|Medium|3072|45|1316
1899|Wandis|KS|37|F|Medium|3072|45|2436
1900|Malva|NJ|39|M|Medium|3072|45|913
1901|Pavla|NE|16|M|Medium|3072|45|969
1902|Viviyan|NH|26|M|Medium|3072|45|2297
1903|Stefanie|TX|53|F|Medium|3072|45|805
1904|Mirella|AL|28|F|Medium|3072|45|1443
1905|Micki|AR|47|F|Medium|3072|45|1445
1906|Selma|ND|23|F|Medium|3072|45|884
1907|Therine|TX|15|M|Medium|3072|45|2557
1908|Perrine|TX|25|M|Medium|3072|45|809
1909|Pavla|ID|48|M|Medium|3072|45|1966
1910|Maris|MN|40|F|Medium|3072|45|1862
1911|Malena|IA|54|F|Medium|3072|45|2825
1912|Nonna|SD|25|F|Medium|3072|45|1844
1913|Mureil|ME|26|M|Medium|3072|45|2738
1914|Valenka|TN|35|M|Medium|3072|45|2192
1915|Oralia|RI|24|F|Medium|3072|45|2864
1916|Yoshi|KY|45|M|Medium|3072|45|1210
1917|Mellisent|CO|38|M|Medium|3072|45|788
1918|Robbie|WI|18|F|Medium|3072|45|1712
1919|Sande|NY|33|F|Medium|3072|45|2593
1920|Manon|WI|44|M|Medium|3072|45|2250
1921|Myrlene|AL|33|M|Medium|3072|45|940
1922|Nadya|CA|28|M|Medium|3072|45|2874
1923|Madelle|CT|59|F|Medium|3072|45|1411
1924|Meagan|TN|48|M|Medium|3072|45|1454
1925|Virgie|PA|56|F|Medium|3072|45|706
1926|Suzie|ME|41|F|Medium|3072|45|2740
1927|Lynelle|ND|38|F|Medium|3072|45|2981
1928|Melantha|OK|36|M|Medium|3072|45|2540
1929|Phylis|NC|17|F|Medium|3072|45|1661
1930|Raynell|NC|50|M|Medium|3072|45|2216
1931|Miguelita|ID|43|F|Medium|3072|45|2440
1932|Riki|CA|46|M|Medium|3072|45|1529
1933|Vin|MO|38|M|Medium|3072|45|2869
1934|Norma|NM|32|F|Medium|3072|45|1009
1935|Priscella|LA|31|M|Medium|3072|45|2804
1936|Mureil|OH|30|M|Medium|3072|45|1950
1937|Marnia|NH|28|M|Medium|3072|45|2221
1938|Tamqrah|AK|45|F|Medium|3072|45|1718
1939|Marie-Jeanne|AL|36|M|Medium|3072|45|2746
1940|Wilie|CT|55|F|Medium|3072|45|805
1941|Ulrike|IL|21|M|Medium|3072|45|1116
1942|Trudy|TX|33|F|Medium|3072|45|1802
1943|Tobe|PA|32|M|Medium|3072|45|1250
1944|Noelani|GA|32|F|Medium|3072|45|983
1945|Nicolle|WV|39|M|Medium|3072|45|803
1946|Phoebe|UT|31|M|Medium|3072|45|2928
1947|Marty|RI|44|M|Medium|3072|45|2258
1948|Tuesday|MI|21|F|Medium|3072|45|2546
1949|Vivie|NY|47|M|Medium|3072|45|2111
1950|Noelle|NY|59|F|Medium|3072|45|1923
1951|Susy|PA|33|F|Medium|3072|45|2434
1952|Viviyan|OK|56|M|Medium|3072|45|2467
1953|Zoe|MO|16|M|Medium|3072|45|1499
1954|Mareah|CA|22|F|Medium|3072|45|1573
1955|Verile|AZ|34|F|Medium|3072|45|1151
1956|Sile|HI|22|F|Medium|3072|45|2398
1957|Thomasine|UT|41|F|Medium|3072|45|1102
1958|Olva|ME|20|M|Medium|3072|45|2420
1959|Mei|MT|18|M|Medium|3072|45|2564
1960|Phillis|NJ|47|M|Medium|3072|45|1965
1961|Morganne|MS|23|M|Medium|3072|45|2159
